"path","category","source","title","description","search_keywords"
"assets/images/places/kef_museum_29.jpg","place-gallery-museum","places.json","Kef Living Heritage House gallery","Secondary gallery view for Kef Living Heritage House in Kef.","Kef Tunisia, museum, Heritage, Museum, Culture, Hill town, History, gallery"
"assets/images/places/kef_museum_9.jpg","place-main-museum","places.json","Kef Living Heritage House","Compact cultural stop connecting architecture, objects, and stories of the region. A heritage venue in Kef presenting architecture, memory, and craft in a visitor-friendly format.","Kef Tunisia, museum, Heritage, Museum, Culture, Hill town, History, local travel"
"assets/images/places/kef_naturespot_11.jpg","place-main-natureSpot","places.json","Kef Ridge Nature Lookout","Scenic stop for slow walks, light hikes, and panoramic views. Accessible nature point in Kef offering guided walks, open views, and easy half-day planning.","Kef Tunisia, natureSpot, Nature, Panorama, Family, Hill town, History, local travel"
"assets/images/places/kef_naturespot_31.jpg","place-gallery-natureSpot","places.json","Kef Ridge Nature Lookout gallery","Secondary gallery view for Kef Ridge Nature Lookout in Kef.","Kef Tunisia, natureSpot, Nature, Panorama, Family, Hill town, History, gallery"
"assets/images/places/kef_restaurant_23.jpg","place-gallery-restaurant","places.json","Kef Medina Table gallery","Secondary gallery view for Kef Medina Table in Kef.","Kef Tunisia, restaurant, Culinary, Traditional, Local Partner, Hill town, History, gallery"
"assets/images/places/kef_restaurant_24.jpg","place-gallery-restaurant","places.json","Olive Route Kitchen Kef gallery","Secondary gallery view for Olive Route Kitchen Kef in Kef.","Kef Tunisia, restaurant, Culinary, Chef table, Food, Hill town, History, gallery"
"assets/images/places/kef_restaurant_3.jpg","place-main-restaurant","places.json","Kef Medina Table","Seasonal Tunisian dishes, market ingredients, and generous local hospitality. A reliable culinary stop in Kef focused on regional recipes, tasting plates, and warm service.","Kef Tunisia, restaurant, Culinary, Traditional, Local Partner, Hill town, History, local travel"
"assets/images/places/kef_restaurant_4.jpg","place-main-restaurant","places.json","Olive Route Kitchen Kef","Modern local dining with shared plates and regional produce. Contemporary Tunisian cooking in Kef with polished plating and seasonal menus.","Kef Tunisia, restaurant, Culinary, Chef table, Food, Hill town, History, local travel"
"assets/images/places/kef_transport_10.jpg","place-main-transport","places.json","Kef Local Ride Collective","Private and shared transfer options connecting stations, stays, and key sights. Reliable local transport partner in Kef with airport, station, city, and day-trip options.","Kef Tunisia, transport, Transport, Private ride, Local Partner, Hill town, History, local travel"
"assets/images/places/kef_transport_30.jpg","place-gallery-transport","places.json","Kef Local Ride Collective gallery","Secondary gallery view for Kef Local Ride Collective in Kef.","Kef Tunisia, transport, Transport, Private ride, Local Partner, Hill town, History, gallery"
"assets/images/places/mahdia_accommodation_1.jpg","place-main-accommodation","places.json","Dar Mahdia Sea House","Boutique courtyard stay curated for culture-led city breaks. A design-led local stay in Mahdia with breakfast, concierge help, and nearby heritage routes.","Mahdia Tunisia, accommodation, Heritage, Boutique, Local Partner, Sea, Craft, local travel"
"assets/images/places/mahdia_accommodation_2.jpg","place-main-accommodation","places.json","Mahdia Harbor Guest Lodge","Comfortable guest stay with easy access to local food and activities. Flexible stay option in Mahdia suited to couples, families, and friends exploring the region.","Mahdia Tunisia, accommodation, Nature, Comfort, Family, Sea, Craft, local travel"
"assets/images/places/mahdia_accommodation_21.jpg","place-gallery-accommodation","places.json","Dar Mahdia Sea House gallery","Secondary gallery view for Dar Mahdia Sea House in Mahdia.","Mahdia Tunisia, accommodation, Heritage, Boutique, Local Partner, Sea, Craft, gallery"
"assets/images/places/mahdia_accommodation_22.jpg","place-gallery-accommodation","places.json","Mahdia Harbor Guest Lodge gallery","Secondary gallery view for Mahdia Harbor Guest Lodge in Mahdia.","Mahdia Tunisia, accommodation, Nature, Comfort, Family, Sea, Craft, gallery"
"assets/images/places/mahdia_activity_27.jpg","place-gallery-activity","places.json","Mahdia Cycling Escape gallery","Secondary gallery view for Mahdia Cycling Escape in Mahdia.","Mahdia Tunisia, activity, Cycling, Adventure, Nature, Sea, Craft, gallery"
"assets/images/places/mahdia_activity_28.jpg","place-gallery-activity","places.json","Mahdia Breeze Adventure Trail gallery","Secondary gallery view for Mahdia Breeze Adventure Trail in Mahdia.","Mahdia Tunisia, activity, Adventure, Guided, Nature, Sea, Craft, gallery"
"assets/images/places/mahdia_activity_7.jpg","place-main-activity","places.json","Mahdia Cycling Escape","Guided cycling route linking scenic stops, food breaks, and local encounters. A cycle-friendly route in Mahdia designed for curious travelers seeking active discovery.","Mahdia Tunisia, activity, Cycling, Adventure, Nature, Sea, Craft, local travel"
"assets/images/places/mahdia_activity_8.jpg","place-main-activity","places.json","Mahdia Breeze Adventure Trail","Immersive active outing with local guides and strong sense of place. Bookable outdoor adventure in Mahdia with local guide support, stories, and practical logistics included.","Mahdia Tunisia, activity, Adventure, Guided, Nature, Sea, Craft, local travel"
"assets/images/places/mahdia_artisan_25.jpg","place-gallery-artisan","places.json","Mahdia Heritage Atelier gallery","Secondary gallery view for Mahdia Heritage Atelier in Mahdia.","Mahdia Tunisia, artisan, Artisan, Workshop, Local Partner, Sea, Craft, gallery"
"assets/images/places/mahdia_artisan_26.jpg","place-gallery-artisan","places.json","Blue Door Crafts Mahdia gallery","Secondary gallery view for Blue Door Crafts Mahdia in Mahdia.","Mahdia Tunisia, artisan, Artisan, Design, Handmade, Sea, Craft, gallery"
"assets/images/places/mahdia_artisan_5.jpg","place-main-artisan","places.json","Mahdia Heritage Atelier","Meet makers preserving regional craft gestures through hands-on workshops. Local artisan studio in Mahdia offering demonstrations, small-batch products, and cultural context.","Mahdia Tunisia, artisan, Artisan, Workshop, Local Partner, Sea, Craft, local travel"
"assets/images/places/mahdia_artisan_6.jpg","place-main-artisan","places.json","Blue Door Crafts Mahdia","Textile, ceramics, or woodwork collections inspired by Tunisian detail. Curated artisan address in Mahdia where travelers can shop responsibly and learn about local techniques.","Mahdia Tunisia, artisan, Artisan, Design, Handmade, Sea, Craft, local travel"
"assets/images/places/mahdia_museum_29.jpg","place-gallery-museum","places.json","Mahdia Living Heritage House gallery","Secondary gallery view for Mahdia Living Heritage House in Mahdia.","Mahdia Tunisia, museum, Heritage, Museum, Culture, Sea, Craft, gallery"
"assets/images/places/mahdia_museum_9.jpg","place-main-museum","places.json","Mahdia Living Heritage House","Compact cultural stop connecting architecture, objects, and stories of the region. A heritage venue in Mahdia presenting architecture, memory, and craft in a visitor-friendly format.","Mahdia Tunisia, museum, Heritage, Museum, Culture, Sea, Craft, local travel"
"assets/images/places/mahdia_naturespot_11.jpg","place-main-natureSpot","places.json","Mahdia Sea Nature Lookout","Scenic stop for slow walks, light hikes, and panoramic views. Accessible nature point in Mahdia offering guided walks, open views, and easy half-day planning.","Mahdia Tunisia, natureSpot, Nature, Panorama, Family, Sea, Craft, local travel"
"assets/images/places/mahdia_naturespot_31.jpg","place-gallery-natureSpot","places.json","Mahdia Sea Nature Lookout gallery","Secondary gallery view for Mahdia Sea Nature Lookout in Mahdia.","Mahdia Tunisia, natureSpot, Nature, Panorama, Family, Sea, Craft, gallery"
"assets/images/places/mahdia_restaurant_23.jpg","place-gallery-restaurant","places.json","Mahdia Medina Table gallery","Secondary gallery view for Mahdia Medina Table in Mahdia.","Mahdia Tunisia, restaurant, Culinary, Traditional, Local Partner, Sea, Craft, gallery"
"assets/images/places/mahdia_restaurant_24.jpg","place-gallery-restaurant","places.json","Olive Route Kitchen Mahdia gallery","Secondary gallery view for Olive Route Kitchen Mahdia in Mahdia.","Mahdia Tunisia, restaurant, Culinary, Chef table, Food, Sea, Craft, gallery"
"assets/images/places/mahdia_restaurant_3.jpg","place-main-restaurant","places.json","Mahdia Medina Table","Seasonal Tunisian dishes, market ingredients, and generous local hospitality. A reliable culinary stop in Mahdia focused on regional recipes, tasting plates, and warm service.","Mahdia Tunisia, restaurant, Culinary, Traditional, Local Partner, Sea, Craft, local travel"
"assets/images/places/mahdia_restaurant_4.jpg","place-main-restaurant","places.json","Olive Route Kitchen Mahdia","Modern local dining with shared plates and regional produce. Contemporary Tunisian cooking in Mahdia with polished plating and seasonal menus.","Mahdia Tunisia, restaurant, Culinary, Chef table, Food, Sea, Craft, local travel"
"assets/images/places/mahdia_transport_10.jpg","place-main-transport","places.json","Mahdia Local Ride Collective","Private and shared transfer options connecting stations, stays, and key sights. Reliable local transport partner in Mahdia with airport, station, city, and day-trip options.","Mahdia Tunisia, transport, Transport, Private ride, Local Partner, Sea, Craft, local travel"
"assets/images/places/mahdia_transport_30.jpg","place-gallery-transport","places.json","Mahdia Local Ride Collective gallery","Secondary gallery view for Mahdia Local Ride Collective in Mahdia.","Mahdia Tunisia, transport, Transport, Private ride, Local Partner, Sea, Craft, gallery"
"assets/images/places/manouba_accommodation_1.jpg","place-main-accommodation","places.json","Dar Manouba Rooftop House","Boutique courtyard stay curated for culture-led city breaks. A design-led local stay in Manouba with breakfast, concierge help, and nearby heritage routes.","Manouba Tunisia, accommodation, Heritage, Boutique, Local Partner, Heritage, Gardens, local travel"
"assets/images/places/manouba_accommodation_2.jpg","place-main-accommodation","places.json","Manouba Medina Guest Lodge","Comfortable guest stay with easy access to local food and activities. Flexible stay option in Manouba suited to couples, families, and friends exploring the region.","Manouba Tunisia, accommodation, Nature, Comfort, Family, Heritage, Gardens, local travel"
"assets/images/places/manouba_accommodation_21.jpg","place-gallery-accommodation","places.json","Dar Manouba Rooftop House gallery","Secondary gallery view for Dar Manouba Rooftop House in Manouba.","Manouba Tunisia, accommodation, Heritage, Boutique, Local Partner, Heritage, Gardens, gallery"
"assets/images/places/manouba_accommodation_22.jpg","place-gallery-accommodation","places.json","Manouba Medina Guest Lodge gallery","Secondary gallery view for Manouba Medina Guest Lodge in Manouba.","Manouba Tunisia, accommodation, Nature, Comfort, Family, Heritage, Gardens, gallery"
"assets/images/places/manouba_activity_27.jpg","place-gallery-activity","places.json","Manouba Cycling Escape gallery","Secondary gallery view for Manouba Cycling Escape in Manouba.","Manouba Tunisia, activity, Cycling, Adventure, Nature, Heritage, Gardens, gallery"
